"mark","model","mileage","transmission","registration","fuel","power","location","price"
Mercedes-Benz,GLE 400,"76774",Automatic,"11/2019",Diesel,"330",DE,72850
Mercedes-Benz,C 220,"17999",Automatic,"04/2023",Diesel,"200",DE,55880
Mercedes-Benz,E 220,"8000",Automatic,"06/2023",Diesel,"200",DE,57880
Mercedes-Benz,C 200,"42594",Automatic,"03/2022",Diesel,"163",DE,36850
Mercedes-Benz,E 220,"8000",Automatic,"06/2023",Diesel,"200",DE,57880
Mercedes-Benz,A 200,"37721",Automatic,"08/2020",Diesel,"150",DE,34850
Mercedes-Benz,GLC 300,"19793",Automatic,"08/2020",Gasoline,"258",DE,49850
Mercedes-Benz,C 200,"49173",Automatic,"08/2020",Diesel,"160",DE,26850
Mercedes-Benz,GLC 300,"95165",Automatic,"12/2020",Electric,"211",DE,43850
Mercedes-Benz,C 220,"11499",Automatic,"01/2023",Diesel,"200",DE,47580
Mercedes-Benz,B 200,"9499",Automatic,"01/2023",Diesel,"150",DE,37990
Mercedes-Benz,C 220,"64071",Automatic,"08/2020",Diesel,"194",DE,28850
Mercedes-Benz,A 200,"84009",Manual,"03/2021",Diesel,"150",DE,23850
Mercedes-Benz,GLA 220,"8000",Automatic,"07/2023",Diesel,"190",DE,52880
Mercedes-Benz,Vito,"87400",Manual,"06/2019",Diesel,"163",DE,28382
Mercedes-Benz,B 250,"12256",Automatic,"08/2021",Electric,"160",DE,32850
Mercedes-Benz,C 220,"8000",Automatic,"05/2023",Diesel,"200",DE,49880
Mercedes-Benz,C 220,"8499",Automatic,"06/2023",Diesel,"200",DE,54770
Mercedes-Benz,CLA 200,"8000",Automatic,"06/2023",Gasoline,"163",DE,42880
Mercedes-Benz,C 220,"8499",Automatic,"06/2023",Diesel,"200",DE,54780
Mercedes-Benz,C 200,"38394",Automatic,"05/2022",Diesel,"163",DE,38850
Mercedes-Benz,C 220,"3000",Automatic,"09/2023",Diesel,"197",DE,48900
Mercedes-Benz,C 43 AMG,"3000",Automatic,"07/2023",Gasoline,"408",DE,81850
Mercedes-Benz,A 250,"52389",Automatic,"05/2021",Electric,"160",DE,30850
Mercedes-Benz,GLC 220,"96717",Automatic,"09/2021",Diesel,"194",DE,41850
Mercedes-Benz,GLA 220,"17499",Automatic,"07/2023",Diesel,"190",DE,54990
Mercedes-Benz,CLA 200,"8000",Automatic,"06/2023",Gasoline,"163",DE,44880
Mercedes-Benz,EQC 400,"19924",Manual,"08/2021",Electric,"408",DE,52850
Mercedes-Benz,C 220,"8000",Automatic,"05/2023",Diesel,"200",DE,61580
Mercedes-Benz,V 220,"16000",Automatic,"10/2022",Diesel,"163",DE,58310
Mercedes-Benz,C 220,"65159",Automatic,"01/2022",Diesel,"200",DE,35850
Mercedes-Benz,C 200,"96269",Automatic,"06/2020",Diesel,"160",DE,24850
Mercedes-Benz,EQS,"8999",Automatic,"03/2023",Electric,"360",DE,122580
Mercedes-Benz,EQC 400,"51716",Manual,"11/2020",Electric,"408",DE,48850
Mercedes-Benz,CLA 200,"8000",Automatic,"06/2023",Gasoline,"163",DE,43890
Mercedes-Benz,C 220,"8000",Automatic,"06/2023",Diesel,"200",DE,50980
Mercedes-Benz,C 220,"9499",Automatic,"05/2023",Diesel,"200",DE,52890
Mercedes-Benz,C 300,"27627",Automatic,"07/2020",Electric,"194",DE,35850
Mercedes-Benz,C 220,"8000",Automatic,"06/2023",Diesel,"200",DE,48580
Mercedes-Benz,CLA 200,"77295",Automatic,"09/2020",Diesel,"150",DE,27850
Mercedes-Benz,C 200,"26400",Automatic,"01/2022",Diesel,"163",DE,36850
Mercedes-Benz,E 220,"24961",Automatic,"05/2020",Diesel,"194",DE,46850
Mercedes-Benz,EQV 300,"40100",Automatic,"09/2021",Electric,"204",DE,53850
Mercedes-Benz,GLC 400,"142050",Automatic,"07/2020",Diesel,"330",DE,42850
Mercedes-Benz,EQC 400,"19240",Manual,"09/2020",Electric,"408",DE,47850
Mercedes-Benz,GLA 200,"8000",Automatic,"06/2023",Diesel,"150",DE,47990
Mercedes-Benz,A 200,"72295",Manual,"11/2020",Diesel,"150",DE,27850
Mercedes-Benz,GLA 220,"8000",Automatic,"06/2023",Diesel,"190",DE,53780
Mercedes-Benz,Citan,"3000",Manual,"04/2023",Diesel,"75",DE,25585
Mercedes-Benz,C 200,"59498",Automatic,"06/2022",Diesel,"163",DE,36850
Mercedes-Benz,C 200,"58341",Automatic,"05/2022",Diesel,"163",DE,34850
Mercedes-Benz,C 200,"46060",Automatic,"03/2022",Diesel,"163",DE,36850
Mercedes-Benz,GLC 350,"101536",Automatic,"12/2018",Diesel,"258",DE,42850
Mercedes-Benz,C 300,"27850",Automatic,"08/2022",Electric,"204",DE,47850
Mercedes-Benz,GLE 350,"31999",Automatic,"11/2022",Electric,"194",DE,89890
Mercedes-Benz,CLA 200,"8000",Automatic,"06/2023",Gasoline,"163",DE,42880
Mercedes-Benz,EQS,"3000",Automatic,"07/2023",Electric,"360",DE,149900
smart,forTwo,"3000",Automatic,"03/2023",Electric,"82",DE,22900
smart,forTwo,"3000",Automatic,"03/2023",Electric,"82",DE,22900
Mercedes-Benz,GLA 220,"8000",Automatic,"07/2023",Diesel,"190",DE,50780
smart,forTwo,"3000",Automatic,"01/2023",Electric,"82",DE,23800
smart,forTwo,"3000",Automatic,"03/2023",Electric,"82",DE,22900
Mercedes-Benz,B 200,"8000",Automatic,"02/2023",Diesel,"150",DE,36990
smart,forTwo,"3000",Automatic,"02/2023",Electric,"82",DE,32830
smart,forTwo,"3000",Automatic,"02/2023",Electric,"82",DE,21900
smart,forTwo,"5000",Automatic,"05/2023",Electric,"82",DE,24900
Mercedes-Benz,GLE 350,"9499",Automatic,"07/2023",Electric,"197",DE,109990
smart,forTwo,"3000",Automatic,"03/2023",Electric,"82",DE,23800
smart,forTwo,"3000",Automatic,"02/2023",Electric,"82",DE,22900
Mercedes-Benz,,"69700",Automatic,"10/2021",Electric,"204",DE,48850
Mercedes-Benz,,"40100",Automatic,"09/2021",Electric,"204",DE,53850
Mercedes-Benz,,"33550",Automatic,"05/2018",Diesel,"163",DE,42850
Mercedes-Benz,,"29350",Manual,"09/2022",Gasoline,"131",DE,31850
Mercedes-Benz,,"13700",Automatic,"02/2019",Diesel,"190",DE,55752
Mercedes-Benz,,"50600",Automatic,"09/2019",Diesel,"163",DE,54562
Mercedes-Benz,,"72300",Automatic,"10/2019",Diesel,"239",DE,59850
Others,,"45000",Automatic,"03/2023",Diesel,"175",DE,80801
Mercedes-Benz,,"49500",Manual,"09/2018",Diesel,"163",DE,35522
Mercedes-Benz,,"13700",Automatic,"02/2019",Diesel,"190",DE,55752
Mercedes-Benz,,"49500",Manual,"09/2018",Diesel,"163",DE,35522
Mercedes-Benz,,"23350",Automatic,"08/2019",Diesel,"163",DE,43850
Mercedes-Benz,,"22400",Manual,"05/2020",Diesel,"163",DE,52182
Mercedes-Benz,,"50600",Automatic,"09/2019",Diesel,"163",DE,54562
Mercedes-Benz,,"29600",Automatic,"03/2021",Diesel,"190",DE,57850
Mercedes-Benz,,"29350",Manual,"09/2022",Gasoline,"131",DE,31850
Mercedes-Benz,,"87400",Manual,"06/2019",Diesel,"163",DE,28382
BMW,M3,"81498",Automatic,"07/2016",Gasoline,"431",BE,55999
BMW,X2,"123518",Manual,"01/2019",Gasoline,"136",BE,16399
BMW,"318","83109",Automatic,"04/2019",Diesel,"136",BE,24499
BMW,"318","116632",Automatic,"03/2018",Diesel,"150",BE,16899
BMW,X1,"122292",Manual,"09/2017",Diesel,"116",BE,15299
MINI,Cooper,"83812",Manual,"03/2018",Gasoline,"75",BE,11799
BMW,X1,"99000",Manual,"09/2017",Diesel,"116",BE,15799
BMW,"216","86386",Manual,"05/2018",Diesel,"116",BE,13499
BMW,M2,"14685",Automatic,"01/2020",Gasoline,"411",BE,52499
BMW,"318","93007",Automatic,"02/2016",Diesel,"136",BE,15499
BMW,X2,"112823",Manual,"06/2018",Gasoline,"136",BE,16999
BMW,X3,"93809",Automatic,"08/2019",Diesel,"136",BE,24999
MINI,John Cooper Works,"26519",Automatic,"03/2021",Gasoline,"306",BE,43500
BMW,"216","114661",Manual,"06/2017",Gasoline,"102",BE,13499
BMW,X1,"108131",Automatic,"06/2017",Gasoline,"136",BE,18999
BMW,"520","93476",Manual,"01/2018",Diesel,"163",BE,19999
BMW,"520","125381",Automatic,"11/2017",Diesel,"163",BE,22499
BMW,"320","101563",Automatic,"03/2019",Diesel,"190",BE,25999
BMW,"316","71175",Automatic,"07/2018",Diesel,"116",BE,18900
BMW,X2,"123518",Manual,"01/2019",Gasoline,"136",BE,16399
BMW,X3,"121129",Automatic,"11/2018",Diesel,"136",BE,25299
BMW,"116","115561",Manual,"08/2019",Diesel,"116",BE,13999
BMW,X1,"123255",Manual,"01/2018",Diesel,"116",BE,16299
BMW,"518","121808",Automatic,"03/2019",Diesel,"150",BE,25499
BMW,X1,"103181",Manual,"05/2017",Diesel,"116",BE,16399
BMW,"216","108947",Automatic,"04/2017",Diesel,"116",BE,15499
BMW,X3,"115450",Automatic,"09/2018",Diesel,"136",BE,24999
BMW,"520","77812",Automatic,"08/2018",Diesel,"190",BE,24999
BMW,"218","107121",Manual,"07/2017",Gasoline,"136",BE,13499
BMW,"120","8828",Automatic,"03/2022",Diesel,"190",BE,35999
BMW,"420","41122",Automatic,"07/2021",Gasoline,"184",BE,44499
BMW,"116","106824",Manual,"01/2020",Diesel,"116",BE,17699
BMW,"520","108515",Automatic,"06/2019",Diesel,"163",BE,25299
BMW,X1,"102258",Automatic,"06/2019",Diesel,"116",BE,18899
BMW,"518","73668",Automatic,"12/2019",Diesel,"136",BE,25699
BMW,"318","66172",Automatic,"03/2020",Diesel,"150",BE,26499
MINI,Cooper D,"112982",Manual,"03/2019",Diesel,"95",BE,12499
BMW,"520","99000",Automatic,"07/2018",Gasoline,"184",BE,25400
BMW,"318","66515",Automatic,"03/2020",Diesel,"150",BE,26399
BMW,"318","83109",Automatic,"04/2019",Diesel,"136",BE,24499
BMW,"216","121580",Automatic,"11/2017",Diesel,"116",BE,14299
BMW,X1,"113575",Automatic,"07/2018",Diesel,"116",BE,18999
BMW,"318","114291",Automatic,"04/2019",Diesel,"136",BE,25899
BMW,"218","12683",Automatic,"07/2022",Gasoline,"136",BE,31899
BMW,"318","118716",Automatic,"06/2020",Diesel,"150",BE,24999
BMW,"518","99999",Automatic,"12/2019",Diesel,"136",BE,25499
BMW,"520","98498",Automatic,"08/2019",Diesel,"163",BE,24599
BMW,"520","108362",Automatic,"06/2018",Diesel,"163",BE,24899
BMW,"318","112981",Automatic,"04/2020",Diesel,"150",BE,23999
BMW,X1,"116857",Automatic,"09/2017",Diesel,"136",BE,19499
BMW,"530","107312",Automatic,"10/2018",Gasoline,"184",BE,27299
BMW,"518","118735",Automatic,"09/2018",Diesel,"136",BE,23499
BMW,"520","112494",Automatic,"01/2019",Diesel,"163",BE,23999
BMW,"318","71449",Automatic,"01/2020",Diesel,"136",BE,25900
BMW,"318","87172",Automatic,"03/2020",Diesel,"150",BE,26899
BMW,"116","114026",Manual,"03/2019",Gasoline,"109",BE,14999
BMW,"135","24189",Automatic,"01/2022",Gasoline,"306",BE,44999
MINI,Cooper D,"71076",Manual,"06/2019",Diesel,"95",BE,13299
BMW,"318","104195",Automatic,"10/2020",Diesel,"136",BE,23999
BMW,"318","116632",Automatic,"03/2018",Diesel,"150",BE,16899
BMW,"518","108185",Automatic,"07/2019",Diesel,"136",BE,24999
BMW,"318","117654",Automatic,"03/2020",Diesel,"150",BE,25399
BMW,"318","84834",Automatic,"02/2020",Diesel,"136",BE,26999
BMW,"518","103557",Automatic,"02/2019",Diesel,"136",BE,24699
BMW,"318","97571",Automatic,"04/2020",Diesel,"150",BE,25999
BMW,"116","10407",Automatic,"04/2022",Gasoline,"109",BE,32899
BMW,"318","113153",Automatic,"04/2020",Diesel,"150",BE,24499
BMW,X1,"93672",Manual,"03/2018",Diesel,"116",BE,16499
MINI,Cooper,"98575",Manual,"05/2018",Gasoline,"75",BE,11899
BMW,"520","114418",Automatic,"10/2018",Diesel,"190",BE,24999
BMW,"530","79725",Automatic,"02/2020",Gasoline,"184",BE,29999
BMW,"620","90137",Automatic,"12/2018",Diesel,"190",BE,29400
BMW,"216","108690",Manual,"10/2017",Diesel,"116",BE,12999
BMW,"114","118244",Manual,"03/2019",Diesel,"95",BE,12999
BMW,"530","97585",Automatic,"01/2018",Electric,"184",BE,26699
BMW,"520","115964",Automatic,"01/2018",Diesel,"163",BE,24999
BMW,"420","24279",Automatic,"01/2022",Gasoline,"184",BE,41999
BMW,"116","121182",Automatic,"09/2017",Diesel,"116",BE,13999
Skoda,Octavia,"89574",Manual,"10/2017",Gasoline,"116",BE,8000
Ford,Focus,"159836",Manual,"05/2018",Diesel,"95",BE,8990
Peugeot,"308","75884",Manual,"02/2019",Gasoline,"110",BE,12490
Audi,A4,"96160",Automatic,"06/2017",Diesel,"150",BE,17990
Nissan,Qashqai,"35410",Automatic,"05/2018",Gasoline,"116",BE,18740
Peugeot,Partner,"152156",Manual,"07/2020",Diesel,"76",BE,13290
Ford,Mustang Mach-E,"1123",Automatic,"09/2023",Electric,"294",BE,53990
Audi,A4,"26228",Automatic,"05/2022",Gasoline,"150",BE,37490
Mercedes-Benz,C 180,"88316",Manual,"01/2018",Diesel,"116",BE,17990
Mercedes-Benz,E 200,"217984",Automatic,"09/2013",Diesel,"136",BE,12490
Kia,Ceed / cee'd,"88000",Manual,"05/2011",Gasoline,"90",BE,6740
BMW,"530","76002",Automatic,"03/2019",Electric,"184",BE,28290
Jaguar,I-Pace,"82822",Automatic,"03/2019",Electric,"400",BE,37740
Jaguar,XF,"81539",Automatic,"07/2018",Diesel,"163",BE,21490
Skoda,Octavia,"73538",Manual,"03/2017",Gasoline,"150",BE,13590
Volvo,V90,"105296",Automatic,"03/2018",Electric,"320",BE,31490
Ford,Mondeo,"118580",Manual,"11/2017",Diesel,"150",BE,13790
Peugeot,"308","87851",Automatic,"07/2020",Diesel,"131",BE,15290
Peugeot,"308","111000",Manual,"06/2016",Diesel,"116",BE,9990
Ford,Focus,"159836",Manual,"05/2018",Diesel,"95",BE,8990
Peugeot,"208","32922",Manual,"06/2019",Gasoline,"83",BE,10590
Bentley,Eight,"150000",Automatic,"02/1986",Gasoline,"201",BE,17999
Nissan,Juke,"58826",Manual,"05/2018",Gasoline,"116",BE,13190
Skoda,Octavia,"41679",Automatic,"09/2021",Electric,"150",BE,28990
BMW,"330","138068",Automatic,"09/2017",Electric,"184",BE,19990
Saab,"900","202890",Manual,"04/1998",Gasoline,"131",BE,2500
Hyundai,IONIQ,"90300",Automatic,"06/2018",Electric,"120",BE,18990
Audi,A3,"79749",Manual,"05/2018",Gasoline,"116",BE,15490
Fiat,"500 Abarth","13980",Manual,"08/2020",Gasoline,"145",BE,18370
Ford,Focus,"10",Manual,"10/2022",Gasoline,"155",BE,27490
BMW,"120","96814",Manual,"05/2018",Gasoline,"184",BE,17499
BMW,"225","90268",Automatic,"05/2017",Electric,"136",BE,17490
Renault,Clio,"87188",Manual,"10/2018",Gasoline,"90",BE,9999
Ford,Kuga,"14357",Automatic,"01/2022",Electric,"224",BE,30890
Opel,Grandland X,"39272",Automatic,"06/2021",Electric,"200",BE,29990
MINI,One,"29288",Manual,"08/2020",Gasoline,"102",BE,15490
Ford,Fiesta,"15",Automatic,"04/2023",Gasoline,"125",BE,23499
Ford,Kuga,"18649",Automatic,"01/2022",Electric,"224",BE,30890
Ford,Ranger,"113498",Automatic,"04/2015",Diesel,"200",BE,24740
Peugeot,"308","75884",Manual,"02/2019",Gasoline,"110",BE,12490
Skoda,Fabia,"84614",Manual,"11/2018",Gasoline,"60",BE,10290
Ford,Focus,"78161",Manual,"09/2019",Gasoline,"101",BE,12990
Peugeot,"308","73897",Automatic,"07/2020",Gasoline,"131",BE,14740
Skoda,Fabia,"77387",Manual,"11/2018",Gasoline,"60",BE,10390
Ford,Puma,"29591",Automatic,"09/2022",Gasoline,"125",BE,22999
Ford,Ranger,"15",Automatic,"11/2023",Diesel,"205",BE,53000
MPM-Motors,PS160,"0",Manual,"01/2019",Gasoline,"131",BE,10285
Mercedes-Benz,Sprinter,"170348",Automatic,"05/2011",Diesel,"163",BE,15990
Renault,Kangoo,"152327",Manual,"02/2017",Diesel,"75",BE,7690
Renault,Master,"199897",Automatic,"03/2017",Diesel,"170",BE,15290
Citroen,Jumper,"74688",Manual,"03/2018",Diesel,"163",BE,32490
Ford,Transit,"59236",Manual,"07/2022",Diesel,"131",BE,34990
Renault,Kangoo,"104687",Manual,"06/2016",Diesel,"75",BE,8990
Ford,Transit,"102686",Manual,"05/2018",Diesel,"131",BE,19990
Ford,Transit,"59236",Manual,"07/2022",Diesel,"131",BE,34999
Ford,Transit,"59236",Manual,"07/2022",Diesel,"131",BE,34999
Ford,Transit Custom,"15",Automatic,"03/2023",Diesel,"131",BE,39499
Ford,Transit Custom,"15",Automatic,"03/2023",Diesel,"131",BE,39499
BMW,M4,"39299",Automatic,"09/2020",Gasoline,"450",DE,62784
Alpina,B5,"93499",Automatic,"05/2018",Gasoline,"608",DE,65898
BMW,M2,"85399",Automatic,"05/2019",Gasoline,"411",DE,47844
BMW,Z4,"102399",Automatic,"07/2009",Gasoline,"204",DE,19744
BMW,"540","100899",Automatic,"01/2020",Diesel,"320",DE,44844
Alpina,B3,"78799",Automatic,"03/2018",Gasoline,"441",DE,52888
BMW,"530","218599",Automatic,"03/2019",Diesel,"265",DE,29944
Mercedes-Benz,C 63 AMG,"29399",Automatic,"10/2021",Gasoline,"476",DE,77794
BMW,i3,"48199",Automatic,"10/2020",Electric,"170",DE,19894
BMW,i3,"9899",Automatic,"12/2021",Electric,"184",DE,28874
MINI,Cooper SE,"26899",Automatic,"02/2021",Electric,"184",DE,24499
Alpina,B8,"9099",Automatic,"10/2021",Gasoline,"621",DE,147788
Alpina,B8,"0",Automatic,,Gasoline,"621",DE,185359
BMW,M850,"2000",Automatic,"11/2023",Gasoline,"530",DE,157279
BMW,M850,"87599",Automatic,"01/2020",Gasoline,"530",DE,77868
Porsche,"992","4482",Automatic,"09/2022",Gasoline,"650",DE,295470
BMW,"220","67499",Automatic,"03/2018",Gasoline,"184",DE,28594
Alpina,XB7,"10599",Automatic,"09/2022",Gasoline,"621",DE,149950
BMW,M4,"0",Automatic,,Gasoline,"510",DE,123379
Alpina,B5,"93499",Automatic,"05/2018",Gasoline,"608",DE,65898
BMW,,"2000",Automatic,"03/2024",Electric,"340",DE,98329
BMW,M4,"0",Automatic,,Gasoline,"510",DE,128990
BMW,"630","24199",Automatic,"04/2021",Diesel,"286",DE,64888
BMW,"420","8999",Automatic,"03/2023",Gasoline,"184",DE,49990
Alpina,XD3,"61796",Automatic,"04/2020",Diesel,"387",DE,66258
BMW,X3 M,"43499",Automatic,"05/2020",Gasoline,"555",DE,62789
BMW,"318","163899",Automatic,"03/2020",Diesel,"150",DE,22295
BMW,X5 M,"24299",Automatic,"05/2022",Gasoline,"625",DE,134890
BMW,"220","60199",Automatic,"08/2020",Gasoline,"184",DE,26978
BMW,"330","0",Automatic,,Gasoline,"245",DE,63990
MINI,Cooper SE,"29799",Manual,"07/2021",Electric,"184",DE,28774
BMW,X4 M,"91799",Automatic,"01/2020",Diesel,"326",DE,51798
BMW,"118","13299",Manual,"12/2020",Gasoline,"136",DE,26484
MINI,Cooper S Clubman,"57666",Manual,"08/2016",Gasoline,"192",DE,18888
BMW,X4 M,"69799",Automatic,"11/2020",Diesel,"340",DE,56944
BMW,X1,"36299",Automatic,"07/2020",Gasoline,"192",DE,32894
BMW,iX,"3890",Automatic,"06/2023",Electric,"523",DE,109990
BMW,X6,"15399",Automatic,"06/2022",Electric,"340",DE,86994
BMW,"530","0",Automatic,,Electric,"286",DE,78499
BMW,M2,"85399",Automatic,"05/2019",Gasoline,"411",DE,47844
Alpina,B6,"32734",Automatic,"05/2018",Gasoline,"600",DE,104998
BMW,"220","1",Automatic,,Gasoline,"178",DE,44990
BMW,Z1,"13175",Manual,"05/1990",Gasoline,"170",DE,85994
BMW,"340","2000",Automatic,"10/2023",Electric,"374",DE,82990
BMW,X2,"46799",Automatic,"07/2019",Gasoline,"140",DE,25788
MINI,Cooper SE,"35899",Manual,"06/2020",Electric,"184",DE,23844
BMW,X5,"36986",Automatic,"05/2020",Gasoline,"340",DE,62558
MINI,John Cooper Works Countryman,"50399",Automatic,"12/2019",Gasoline,"306",DE,34899
BMW,"118","51499",Manual,"06/2019",Gasoline,"136",DE,18874
BMW,X1,"26699",Automatic,"02/2020",Gasoline,"140",DE,28944
BMW,M850,"55099",Automatic,"07/2020",Gasoline,"530",DE,74844
BMW,M4,"22",Automatic,,Gasoline,"510",DE,179900
BMW,"135","10492",Automatic,"11/2021",Gasoline,"306",DE,39899
BMW,M4,"0",Automatic,,Gasoline,"510",DE,115990
BMW,"330","29099",Automatic,"11/2019",Electric,"292",DE,35835
Volvo,XC60,"29999",Automatic,"01/2021",Diesel,"197",DE,42774
BMW,"320","137699",Automatic,"03/2020",Diesel,"190",DE,25988
BMW,Z4,"0",Automatic,,Gasoline,"340",DE,63890
BMW,X3,"44099",Automatic,"03/2020",Electric,"292",DE,49888
BMW,Z4,"102399",Automatic,"07/2009",Gasoline,"204",DE,19744
BMW,Z4,"1",Automatic,,Gasoline,"340",DE,66990
BMW,X3,"11699",Automatic,"07/2022",Diesel,"190",DE,56744
BMW,"440","0",Automatic,,Electric,"374",DE,83990
BMW,M4,"0",Automatic,,Gasoline,"510",DE,106990
BMW,"218","49399",Automatic,"06/2019",Diesel,"150",DE,22744
BMW,i4,"25399",Automatic,"12/2021",Electric,"544",DE,77499
BMW,M4,"0",Automatic,,Gasoline,"510",DE,107990
BMW,M4,"6199",Manual,"05/2023",Gasoline,"510",DE,97784
BMW,iX3,"49199",Automatic,"09/2021",Electric,"286",DE,45744
BMW,"340","65799",Automatic,"07/2020",Diesel,"340",DE,45784
MINI,Cooper S Clubman,"60899",Automatic,"06/2020",Gasoline,"192",DE,24988
MINI,Cooper S,"35099",Automatic,"07/2020",Gasoline,"192",DE,27994
BMW,X2,"56699",Automatic,"06/2020",Gasoline,"192",DE,31888
MINI,Cooper S,"49099",Manual,"02/2019",Gasoline,"192",DE,23884
BMW,"320","64899",Automatic,"04/2020",Diesel,"190",DE,28888
BMW,X3,"63599",Automatic,"09/2020",Diesel,"265",DE,45794
MINI,Cooper SE Countryman,"26799",Automatic,"06/2020",Electric,"224",DE,29784
BMW,i4,"2000",Automatic,"01/2024",Electric,"340",DE,80239
BMW,X1,"53599",Automatic,"11/2020",Electric,"220",DE,33874
BMW,"540","100899",Automatic,"01/2020",Diesel,"320",DE,44844
BMW,M4,"6999",Manual,"04/2023",Gasoline,"510",DE,123029
BMW,X5,"76999",Automatic,"01/2020",Diesel,"265",DE,64784
BMW,"320","88399",Automatic,"07/2020",Diesel,"190",DE,29788
MINI,John Cooper Works Cabrio,"28015",Automatic,"05/2020",Gasoline,"231",DE,34798
BMW,"550","137899",Automatic,"01/2020",Diesel,"400",DE,44799
BMW,i3,"8099",Automatic,"07/2020",Electric,"170",DE,27199
BMW,X1,"26199",Automatic,"05/2019",Gasoline,"140",DE,27974
BMW,X6,"121299",Automatic,"01/2020",Diesel,"400",DE,81888
BMW,"118","0",Manual,,Gasoline,"136",DE,33590
BMW,"318","116202",Automatic,"03/2021",Diesel,"150",DE,26444
MINI,Cooper S Countryman,"57399",Automatic,"03/2018",Gasoline,"192",DE,25894
BMW,Z4,"6699",Automatic,"03/2023",Gasoline,"340",DE,69889
BMW,"218","45799",Manual,"06/2016",Gasoline,"136",DE,21784
BMW,i3,"26099",Automatic,"08/2020",Electric,"184",DE,28299
BMW,"218","85599",Manual,"02/2020",Diesel,"150",DE,21884
BMW,"225","14399",Automatic,"09/2020",Electric,"224",DE,28884
BMW,X5,"121000",Automatic,"05/2019",Gasoline,"340",DE,59900
MINI,Cooper SE Countryman,"25699",Automatic,"07/2020",Electric,"224",DE,31874
BMW,"540","43099",Automatic,"07/2020",Gasoline,"340",DE,47488
Alpina,B3,"78799",Automatic,"03/2018",Gasoline,"441",DE,52888
BMW,"218","28834",Automatic,"07/2020",Gasoline,"140",DE,24440
BMW,X5,"74899",Automatic,"05/2020",Electric,"394",DE,66674
BMW,i3,"5499",Automatic,"07/2020",Electric,"170",DE,26688
MINI,Cooper Clubman,"69965",Manual,"12/2019",Gasoline,"136",DE,19450
BMW,"225","26299",Automatic,"10/2019",Electric,"224",DE,26599
MINI,One,"31199",Manual,"04/2020",Gasoline,"102",DE,20874
MINI,Cooper D Clubman,"57599",Automatic,"10/2020",Diesel,"150",DE,24894
BMW,"225","1",Automatic,,Electric,"136",DE,57499
BMW,i3,"26699",Automatic,"07/2020",Electric,"170",DE,28788
BMW,i3,"16499",Automatic,"10/2019",Electric,"184",DE,23899
MINI,One,"15402",Automatic,"08/2021",Gasoline,"102",DE,23540
MINI,Cooper,"53899",Manual,"01/2019",Gasoline,"136",DE,19588
MINI,Cooper S Cabrio,"0",Automatic,,Gasoline,"178",DE,45479
BMW,X3 M,"2000",Automatic,"01/2024",Electric,"360",DE,100079
BMW,"520","2000",Automatic,"10/2023",Electric,"197",DE,81686
BMW,"340","0",Automatic,,Electric,"374",DE,75990
MINI,Cooper S Cabrio,"0",Automatic,,Gasoline,"178",DE,46179
BMW,X3 M,"0",Automatic,,Electric,"340",DE,97319
BMW,iX3,"0",Automatic,,Electric,"286",DE,79669
Mercedes-Benz,S 500,"84195",Automatic,"07/2016",Gasoline,"455",DE,56990
Porsche,Cayman,"71996",Automatic,"10/2019",Gasoline,"299",DE,55990
Lexus,IS 300,"40584",Automatic,"10/2018",Electric,"223",DE,26990
Peugeot,"2008","85627",Manual,"03/2020",Gasoline,"101",DE,15990
Bentley,Continental,"87962",Automatic,"06/2016",Gasoline,"507",DE,94990
Mitsubishi,Outlander,"1500",Automatic,"09/2023",Gasoline,"184",DE,49990
BMW,"430","75827",Automatic,"12/2019",Diesel,"258",DE,28990
Audi,Q2,"99420",Automatic,"10/2017",Diesel,"190",DE,20990
Volkswagen,T6.1 Multivan,"44577",Automatic,"06/2021",Diesel,"204",DE,57990
BMW,X3,"98913",Automatic,"03/2019",Diesel,"265",DE,29990
Mitsubishi,Eclipse Cross,"10",Automatic,"12/2022",Electric,"188",DE,33990
Peugeot,"2008","60316",Manual,"04/2020",Gasoline,"131",DE,17990
BMW,"520","81689",Automatic,"01/2020",Diesel,"190",DE,25990
Renault,Grand Scenic,"92819",Automatic,"06/2018",Diesel,"160",DE,19990
SEAT,Leon,"62144",Automatic,"11/2020",Gasoline,"150",DE,19990
Opel,Insignia,"92689",Automatic,"08/2019",Diesel,"170",DE,17990
Audi,A4,"88810",Automatic,"05/2020",Gasoline,"190",DE,25990
Tesla,Model S,"95230",Automatic,"11/2017",Electric,"320",DE,32990
Maserati,Merak,"68782",Manual,"07/1974",Gasoline,"190",DE,52990
Porsche,Cayman,"71996",Automatic,"10/2019",Gasoline,"299",DE,55990
Maserati,Quattroporte,"85728",Automatic,"04/2016",Gasoline,"409",DE,37990
Peugeot,"2008","51552",Manual,"04/2020",Gasoline,"131",DE,17990
Audi,A4,"131292",Automatic,"08/2019",Diesel,"190",DE,19990
Audi,R8,"105244",Automatic,"02/2014",Gasoline,"430",DE,61990
BMW,"530","70838",Automatic,"01/2018",Gasoline,"252",DE,28990
Audi,TT,"64537",Manual,"10/2017",Gasoline,"179",DE,22990
Audi,A3,"49986",Manual,"05/2018",Diesel,"150",DE,22990
Mercedes-Benz,V 300,"43190",Automatic,"06/2020",Diesel,"239",DE,53990
